ID,France,USA,GB,Autre_pays
145083,False,False,False,True
145107,False,False,False,True
145150,False,False,False,True
145164,False,False,False,True
145167,True,False,False,False
145177,False,False,False,True
145181,False,False,False,True
145182,True,False,False,False
145183,True,False,False,False
145184,True,False,False,False
145213,False,False,False,True
145222,False,False,False,True
145223,False,False,False,True
145250,True,False,False,False
145280,True,False,False,False
145281,False,False,False,True
145282,True,False,False,False
145295,False,False,False,True
145329,False,False,False,True
145331,False,False,False,True
145350,True,False,False,False
145352,False,False,False,True
145364,False,False,False,True
145368,False,False,False,True
145376,False,False,False,True
145397,False,False,False,True
145405,False,False,False,True
145471,False,False,False,True
145475,False,False,False,True
145486,True,False,False,False
145489,True,False,False,False
145490,True,False,False,False
145533,False,False,False,True
145542,False,False,False,True
145616,False,False,False,True
145646,False,False,True,False
145721,False,False,False,True
145724,False,False,False,True
145726,True,False,False,False
145729,False,False,False,True
145730,False,False,False,True
145736,False,False,False,True
145737,False,False,False,True
145738,False,False,False,True
145765,True,False,False,False
145804,True,False,False,False
145826,True,False,False,False
145882,False,False,False,True
145883,False,False,False,True
145885,False,False,False,True
145886,False,False,False,True
145888,False,False,False,True
145889,False,False,False,True
145898,True,False,False,False
145902,False,False,False,True
145905,False,False,False,True
145913,True,False,False,False
145915,False,False,False,True
145916,False,False,False,True
145919,False,False,False,True
145920,False,False,False,True
145921,True,False,False,False
145927,False,False,False,True
145928,True,False,False,False
145934,True,False,False,False
145941,False,False,False,True
145945,False,False,False,True
145947,False,False,False,True
145949,False,False,False,True
145951,False,False,False,True
145952,False,False,False,True
145953,False,False,False,True
145954,False,False,True,False
145997,True,False,False,False
146132,False,False,True,False
146214,False,False,False,True
146223,True,False,False,False
146229,False,False,False,True
146239,True,False,False,False
146241,True,False,False,False
146273,False,False,False,True
146276,True,False,False,False
146326,False,False,False,True
146328,False,False,False,True
146349,False,False,False,True
146402,False,False,False,True
146403,False,False,False,True
146405,False,False,False,True
146417,False,False,False,True
146429,True,False,False,False
146431,True,False,False,False
146472,False,False,False,True
146497,False,False,False,True
146503,False,False,False,True
146550,False,False,False,True
146552,False,False,False,True
146587,False,False,False,True
146608,False,False,False,True
146622,True,False,False,False
146626,False,False,True,False
146628,False,False,False,True
146629,True,False,False,False
146630,False,False,False,True
146631,False,False,False,True
146632,True,False,False,False
146642,True,False,False,False
146648,True,False,False,False
146672,False,False,False,True
146711,True,False,False,False
146714,False,False,False,True
146716,False,False,False,True
146734,False,False,True,False
146736,True,False,False,False
146763,True,False,False,False
146802,False,False,False,True
146803,True,False,False,False
146907,False,False,True,False
146915,False,False,False,True
146916,False,False,False,True
146944,False,False,False,True
146945,True,False,False,False
146954,True,False,False,False
146955,True,False,False,False
147001,True,False,False,False
147087,False,False,False,True
147125,True,False,False,False
147157,False,False,False,True
147280,True,False,False,False
147402,True,False,False,False
147450,False,False,False,True
147453,True,False,False,False
147454,False,False,False,True
147461,True,False,False,False
147467,False,False,False,True
147468,False,False,False,True
147508,False,False,False,True
147579,True,False,False,False
147618,True,False,False,False
147912,False,False,False,True
147914,False,False,False,True
147916,False,False,False,True
147921,False,False,False,True
147933,False,False,False,True
147940,False,False,False,True
148065,False,False,False,True
148066,True,False,False,False
148101,False,False,False,True
148102,True,False,False,False
148103,True,False,False,False
148279,False,False,False,True
148352,False,False,False,True
148441,True,False,False,False
148444,True,False,False,False
169687,True,False,False,False
169688,False,False,True,False
169744,False,False,False,True
169807,True,False,False,False
169812,True,False,False,False
169834,False,False,False,True
169911,True,False,False,False
169913,True,False,False,False
169916,False,False,False,True
169922,False,False,False,True
169940,False,False,False,True
169973,False,False,False,True
170004,False,False,True,False
170054,False,False,False,True
170123,False,False,False,True
170148,False,False,False,True
170175,False,False,False,True
170209,False,False,False,True
170252,False,False,False,True
170300,True,False,False,False
170306,False,False,False,True
170308,True,False,False,False
170399,False,False,False,True
170405,True,False,False,False
170530,False,False,False,True
170570,False,False,False,True
170579,False,False,False,True
170582,True,False,False,False
170584,False,False,False,True
170594,False,False,False,True
170626,True,False,False,False
170652,True,False,False,False
170661,False,False,False,True
170792,True,False,False,False
170825,True,False,False,False
170828,False,False,False,True
170858,False,False,False,True
170893,False,False,False,True
170918,False,False,False,True
170958,False,False,True,False
171061,False,False,False,True
171087,True,False,False,False
171091,True,False,False,False
171094,True,False,False,False
171097,False,False,False,True
171098,False,False,False,True
171157,False,False,False,True
171158,True,False,False,False
171198,False,False,False,True
171204,False,False,False,True
171223,False,False,False,True
171229,False,False,True,False
171231,False,False,True,False
171577,True,False,False,False
171628,True,False,False,False
171630,False,False,False,True
171661,False,False,False,True
171715,True,False,False,False
171722,False,False,False,True
171725,False,False,False,True
171727,False,False,True,False
171730,False,False,False,True
171731,False,False,False,True
171756,True,False,False,False
171820,True,False,False,False
171829,False,False,False,True
171855,False,False,True,False
171877,False,False,False,True
171988,False,False,False,True
171991,False,False,False,True
172048,False,False,False,True
172052,False,False,False,True
172068,True,False,False,False
172128,False,False,False,True
172146,False,False,False,True
172167,True,False,False,False
172168,False,False,False,True
172196,True,False,False,False
172203,False,False,False,True
172226,False,False,False,True
172227,False,False,False,True
172303,False,False,False,True
172304,False,False,False,True
172377,True,False,False,False
172392,False,False,False,True
172433,True,False,False,False
172486,True,False,False,False
172500,False,False,False,True
172648,False,False,False,True
172737,False,False,False,True
172758,False,False,True,False
172762,True,False,False,False
172808,False,False,False,True
172856,False,False,False,True
172862,True,False,False,False
172868,True,False,False,False
172873,True,False,False,False
172886,True,False,False,False
172976,True,False,False,False
172980,False,False,True,False
172996,False,False,False,True
173034,True,False,False,False
173038,True,False,False,False
173048,False,False,False,True
173053,False,False,False,True
173056,True,False,False,False
173074,False,False,False,True
173084,False,False,False,True
173087,False,False,False,True
173093,True,False,False,False
173109,False,False,False,True
173115,True,False,False,False
173119,False,False,False,True
173124,False,False,False,True
173154,False,False,True,False
173215,False,False,False,True
173227,True,False,False,False
173265,True,False,False,False
173271,False,False,False,True
173319,True,False,False,False
173325,False,False,False,True
173357,False,False,False,True
173371,True,False,False,False
173383,False,False,True,False
173391,True,False,False,False
173428,True,False,False,False
173450,False,False,False,True
173469,True,False,False,False
173484,False,False,True,False
173485,False,False,True,False
173489,False,False,False,True
173528,True,False,False,False
173538,False,False,False,True
173542,False,False,False,True
173555,True,False,False,False
173662,False,False,False,True
173677,False,False,False,True
173715,False,False,False,True
173719,False,False,False,True
173720,False,False,False,True
173723,True,False,False,False
173797,False,False,False,True
173798,False,False,True,False
173825,True,False,False,False
173826,True,False,False,False
173827,True,False,False,False
173828,True,False,False,False
173829,False,False,False,True
173830,False,False,False,True
173850,True,False,False,False
173873,True,False,False,False
173899,True,False,False,False
173958,True,False,False,False
173982,True,False,False,False
173989,False,False,False,True
174004,True,False,False,False
174018,True,False,False,False
174066,False,False,False,True
174073,False,False,False,True
174186,False,False,False,True
174297,True,False,False,False
174327,False,False,False,True
174334,False,False,False,True
174341,False,False,False,True
174359,True,False,False,False
174394,True,False,False,False
174396,True,False,False,False
174401,False,False,False,True
174416,True,False,False,False
174420,True,False,False,False
174540,True,False,False,False
174643,False,False,False,True
174669,True,False,False,False
174671,True,False,False,False
174674,False,False,False,True
174675,False,False,False,True
174677,True,False,False,False
174715,False,False,False,True
174726,False,False,False,True
174738,True,False,False,False
174934,True,False,False,False
174935,False,False,False,True
174939,False,False,False,True
174961,True,False,False,False
174987,True,False,False,False
175040,False,False,False,True
175041,False,False,False,True
175045,False,False,False,True
175053,False,False,False,True
175244,False,False,False,True
175254,False,False,False,True
175303,False,False,False,True
175305,False,False,True,False
175370,True,False,False,False
175379,True,False,False,False
175475,False,False,False,True
175478,False,False,False,True
175481,True,False,False,False
175485,True,False,False,False
175514,False,False,False,True
175581,False,False,True,False
175593,False,False,False,True
175594,False,False,False,True
175607,True,False,False,False
175612,True,False,False,False
175624,False,False,False,True
175625,True,False,False,False
175734,False,False,False,True
175746,False,False,False,True
175901,True,False,False,False
175909,True,False,False,False
175975,True,False,False,False
175987,False,False,False,True
176010,False,False,True,False
176013,True,False,False,False
176106,False,False,False,True
176153,False,False,False,True
176164,False,False,False,True
176239,False,False,False,True
176279,False,False,False,True
176293,False,False,False,True
176303,True,False,False,False
176323,True,False,False,False
176326,False,False,False,True
176337,True,False,False,False
176369,False,False,False,True
176518,False,False,False,True
176554,True,False,False,False
176559,True,False,False,False
176562,True,False,False,False
176563,True,False,False,False
176634,False,False,False,True
176673,False,False,False,True
176676,False,False,False,True
176684,False,False,False,True
176686,False,False,False,True
176731,True,False,False,False
176732,False,False,True,False
176748,True,False,False,False
176750,False,False,False,True
176752,True,False,False,False
176755,False,False,False,True
176770,True,False,False,False
176773,False,False,False,True
176782,False,False,False,True
176961,False,False,False,True
177036,False,False,False,True
177037,False,False,False,True
177038,True,False,False,False
177044,False,False,False,True
177054,True,False,False,False
177058,False,False,False,True
177094,False,False,False,True
177097,True,False,False,False
177164,False,False,True,False
177165,True,False,False,False
177166,True,False,False,False
177205,False,False,False,True
177208,True,False,False,False
177230,False,False,False,True
177231,False,False,False,True
177275,True,False,False,False
177302,False,False,False,True
177383,True,False,False,False
177384,True,False,False,False
177388,True,False,False,False
177409,False,False,False,True
177500,False,False,False,True
177501,False,False,False,True
177503,False,False,False,True
177524,False,False,False,True
177535,False,False,False,True
177540,False,False,False,True
177548,False,False,False,True
177581,False,False,False,True
177592,False,False,False,True
177631,True,False,False,False
177645,False,False,False,True
177659,False,False,False,True
177692,True,False,False,False
177694,False,False,False,True
177698,False,False,False,True
177718,False,False,False,True
177740,False,False,False,True
177741,False,False,False,True
177769,True,False,False,False
177780,True,False,False,False
177805,False,False,False,True
177808,False,False,False,True
177812,False,False,False,True
177854,True,False,False,False
177895,True,False,False,False
177906,True,False,False,False
177966,False,False,False,True
177971,True,False,False,False
177999,False,False,False,True
178014,False,False,False,True
178019,False,False,False,True
178061,False,False,False,True
178063,False,False,False,True
178067,True,False,False,False
178071,False,False,False,True
178074,False,False,False,True
178084,False,False,False,True
178091,False,False,False,True
178151,False,False,False,True
178174,False,False,False,True
178177,True,False,False,False
178179,True,False,False,False
178184,False,False,False,True
178185,False,False,False,True
178187,True,False,False,False
178188,True,False,False,False
178189,False,False,True,False
178190,False,False,True,False
178192,False,False,False,True
178234,False,False,False,True
178236,True,False,False,False
178251,True,False,False,False
178300,False,False,False,True
178301,True,False,False,False
178307,False,False,False,True
178309,False,False,False,True
178357,True,False,False,False
178366,False,False,True,False
178389,True,False,False,False
178482,False,False,False,True
178491,True,False,False,False
178493,False,False,True,False
178496,False,False,False,True
178506,False,False,False,True
178507,True,False,False,False
178509,True,False,False,False
178545,True,False,False,False
178550,True,False,False,False
178556,False,False,False,True
178641,False,False,True,False
178644,False,False,False,True
178665,False,False,False,True
178686,False,False,False,True
178703,False,False,False,True
178714,False,False,False,True
178820,False,False,False,True
178829,True,False,False,False
178832,True,False,False,False
178852,True,False,False,False
178855,False,False,False,True
178869,False,False,False,True
178870,False,False,False,True
178901,False,False,False,True
178903,False,False,False,True
178909,False,False,False,True
178973,False,False,False,True
178974,False,False,False,True
178979,False,False,False,True
178980,True,False,False,False
179007,True,False,False,False
179014,True,False,False,False
179025,False,False,False,True
179052,False,False,False,True
179068,True,False,False,False
179070,True,False,False,False
179071,True,False,False,False
179072,True,False,False,False
179073,True,False,False,False
179075,True,False,False,False
179080,True,False,False,False
179102,True,False,False,False
179140,False,False,False,True
179165,False,False,False,True
179169,True,False,False,False
179173,True,False,False,False
179183,True,False,False,False
179224,True,False,False,False
179227,False,False,False,True
179252,False,False,False,True
179258,True,False,False,False
179330,False,False,False,True
179349,False,False,False,True
179367,True,False,False,False
179380,False,False,False,True
179383,False,False,False,True
179387,False,False,False,True
179426,True,False,False,False
179438,False,False,False,True
179442,True,False,False,False
179451,True,False,False,False
179492,False,False,False,True
179499,False,False,False,True
179505,True,False,False,False
179515,True,False,False,False
179548,False,False,False,True
179557,True,False,False,False
179616,False,False,False,True
179618,True,False,False,False
179621,True,False,False,False
179625,True,False,False,False
179626,True,False,False,False
179672,False,False,False,True
179691,False,False,False,True
179705,False,False,False,True
179776,False,False,True,False
179784,True,False,False,False
179786,False,False,False,True
179838,False,False,False,True
179839,False,False,False,True
179924,False,False,False,True
180091,True,False,False,False
180101,True,False,False,False
180103,True,False,False,False
180152,False,False,False,True
180154,False,False,False,True
180157,False,False,False,True
180179,True,False,False,False
180186,True,False,False,False
180197,True,False,False,False
180258,False,False,False,True
180270,True,False,False,False
180286,False,False,False,True
180314,False,False,False,True
180341,False,False,False,True
180343,False,False,False,True
180360,False,False,False,True
180361,True,False,False,False
180363,True,False,False,False
180375,False,False,False,True
180376,True,False,False,False
180384,False,False,False,True
180385,False,False,False,True
180388,True,False,False,False
180390,False,False,False,True
180398,False,False,False,True
180401,True,False,False,False
180404,True,False,False,False
180413,True,False,False,False
180414,True,False,False,False
180417,True,False,False,False
180421,False,False,False,True
180429,False,False,False,True
180430,False,False,False,True
180431,False,False,False,True
180432,False,False,False,True
180436,False,False,False,True
180439,True,False,False,False
180475,False,False,False,True
180515,True,False,False,False
180519,True,False,False,False
180577,False,False,False,True
180578,False,False,False,True
180581,True,False,False,False
180588,False,False,False,True
180601,True,False,False,False
180603,False,False,False,True
180606,True,False,False,False
180608,True,False,False,False
180610,False,False,False,True
180611,True,False,False,False
180615,True,False,False,False
180621,False,False,False,True
180622,True,False,False,False
180632,False,False,False,True
180637,True,False,False,False
180655,False,False,False,True
180692,False,False,False,True
180724,True,False,False,False
180728,False,False,False,True
180887,False,False,False,True
180893,False,False,False,True
180899,False,False,False,True
180924,True,False,False,False
180999,False,False,False,True
181022,False,False,False,True
181056,False,False,False,True
181059,False,False,False,True
181061,False,False,False,True
181081,False,False,False,True
181097,False,False,False,True
181098,False,False,False,True
181102,False,False,False,True
181105,True,False,False,False
181111,False,False,False,True
181122,False,False,False,True
181137,False,False,False,True
181173,False,False,False,True
181174,False,False,False,True
181245,False,False,False,True
181270,False,False,False,True
181284,True,False,False,False
181289,False,False,False,True
181290,False,False,False,True
181313,False,False,False,True
181402,False,False,False,True
181405,False,False,False,True
181484,False,False,False,True
181541,False,False,False,True
181546,True,False,False,False
181593,True,False,False,False
181624,True,False,False,False
181644,False,False,False,True
181648,False,False,False,True
181700,True,False,False,False
181703,False,False,False,True
181716,False,False,False,True
181754,False,False,False,True
181773,False,False,False,True
181845,True,False,False,False
181872,False,False,False,True
181875,False,False,False,True
181881,True,False,False,False
181893,True,False,False,False
181910,True,False,False,False
181919,False,False,False,True
181927,True,False,False,False
182013,True,False,False,False
182022,False,False,False,True
182031,True,False,False,False
182049,True,False,False,False
182063,False,False,False,True
182075,False,False,False,True
182080,True,False,False,False
182092,False,False,False,True
182093,False,False,False,True
182097,True,False,False,False
182120,False,False,False,True
182172,True,False,False,False
182247,True,False,False,False
182255,False,False,False,True
182256,False,False,False,True
182266,False,False,False,True
182276,True,False,False,False
182292,False,False,False,True
182301,True,False,False,False
182349,True,False,False,False
182416,False,False,False,True
182453,True,False,False,False
182518,False,False,False,True
182539,False,False,False,True
182564,True,False,False,False
182603,False,False,False,True
182605,False,False,False,True
182645,False,False,False,True
182713,True,False,False,False
182745,True,False,False,False
182749,False,False,False,True
182765,False,False,False,True
182822,False,False,False,True
182859,True,False,False,False
182870,False,False,False,True
182873,False,False,False,True
182875,False,False,False,True
182885,True,False,False,False
182888,True,False,False,False
182892,False,False,False,True
182894,True,False,False,False
182900,False,False,False,True
182902,True,False,False,False
182916,True,False,False,False
182918,True,False,False,False
182935,False,False,False,True
182943,False,False,False,True
182962,False,False,False,True
182976,False,False,False,True
182990,True,False,False,False
182991,False,False,False,True
182993,False,False,True,False
182996,True,False,False,False
183006,False,False,False,True
183026,False,False,False,True
183028,True,False,False,False
183051,True,False,False,False
183056,True,False,False,False
183070,True,False,False,False
183098,True,False,False,False
183099,True,False,False,False
183104,True,False,False,False
183108,False,False,False,True
183127,False,False,False,True
183129,False,False,False,True
183136,False,False,True,False
183143,True,False,False,False
183161,True,False,False,False
183162,True,False,False,False
183163,True,False,False,False
183165,True,False,False,False
183195,True,False,False,False
183281,False,False,False,True
183297,True,False,False,False
183313,True,False,False,False
183317,True,False,False,False
183321,False,False,False,True
183332,True,False,False,False
183357,True,False,False,False
183369,True,False,False,False
183382,False,False,False,True
183398,True,False,False,False
183422,True,False,False,False
183425,True,False,False,False
183436,True,False,False,False
183445,True,False,False,False
183447,False,False,False,True
183456,False,False,False,True
183477,False,False,False,True
183489,True,False,False,False
183494,False,False,False,True
183502,False,False,False,True
183520,True,False,False,False
183527,False,False,False,True
183556,False,False,True,False
183567,False,False,False,True
183574,False,False,False,True
183693,False,False,False,True
183694,True,False,False,False
183695,True,False,False,False
183763,True,False,False,False
183772,True,False,False,False
183789,False,False,False,True
183870,True,False,False,False
183934,True,False,False,False
183949,False,False,False,True
183953,False,False,False,True
183955,False,False,False,True
183976,False,False,False,True
183977,False,False,False,True
183980,False,False,False,True
183983,False,False,False,True
183985,False,False,False,True
184003,False,False,False,True
184006,False,False,False,True
184011,False,False,False,True
184012,False,False,False,True
184026,False,False,False,True
184078,False,False,False,True
184138,False,False,False,True
184144,True,False,False,False
184152,False,False,False,True
184234,True,False,False,False
184248,False,False,False,True
184249,True,False,False,False
184261,True,False,False,False
184269,False,False,True,False
184285,False,False,False,True
184342,False,False,False,True
184372,True,False,False,False
184451,True,False,False,False
184468,False,False,False,True
184552,False,False,False,True
184581,False,False,False,True
184617,False,False,False,True
184630,False,False,False,True
184664,False,False,False,True
184706,True,False,False,False
184761,True,False,False,False
184776,True,False,False,False
184781,True,False,False,False
184785,True,False,False,False
184816,True,False,False,False
184835,False,False,False,True
184837,False,False,False,True
184864,False,False,False,True
184984,False,False,False,True
184989,False,False,False,True
184994,False,False,False,True
185030,False,False,False,True
185031,False,False,False,True
185046,False,False,False,True
185050,False,False,False,True
185056,False,False,False,True
185058,True,False,False,False
185082,False,False,False,True
185086,False,False,False,True
185089,False,False,False,True
185090,True,False,False,False
185157,True,False,False,False
185164,True,False,False,False
185189,True,False,False,False
185234,True,False,False,False
185249,True,False,False,False
185265,False,False,False,True
185284,False,False,False,True
185291,False,False,False,True
185293,False,False,False,True
185294,True,False,False,False
185311,False,False,False,True
185346,True,False,False,False
185400,False,False,False,True
185426,True,False,False,False
185454,True,False,False,False
185457,False,False,True,False
185509,True,False,False,False
185536,False,False,False,True
185542,False,False,False,True
185645,False,False,True,False
185687,True,False,False,False
185703,True,False,False,False
185719,False,False,False,True
185831,True,False,False,False
185867,False,False,False,True
185871,False,False,False,True
185872,False,False,False,True
185889,True,False,False,False
185890,False,False,False,True
185891,False,False,False,True
185920,True,False,False,False
185929,False,False,False,True
185932,False,False,False,True
185936,False,False,False,True
185999,False,False,False,True
186007,False,False,False,True
186008,False,False,True,False
186028,True,False,False,False
186040,True,False,False,False
186047,True,False,False,False
186072,False,False,False,True
186074,False,False,False,True
186083,False,False,False,True
186111,False,False,False,True
186124,False,False,False,True
186134,False,False,False,True
186161,True,False,False,False
186168,False,False,False,True
186179,False,False,False,True
186185,True,False,False,False
186189,False,False,False,True
186204,False,False,False,True
186288,False,False,False,True
186289,False,False,False,True
186290,False,False,False,True
186320,False,False,False,True
186338,False,False,True,False
186344,False,False,False,True
186350,False,False,False,True
186372,False,False,False,True
186373,False,False,False,True
186377,True,False,False,False
186425,True,False,False,False
186437,False,False,False,True
186445,False,False,False,True
186452,True,False,False,False
186536,False,False,False,True
186586,False,False,False,True
186636,False,False,False,True
186644,False,False,False,True
186719,True,False,False,False
186748,False,False,False,True
186783,False,False,False,True
186792,True,False,False,False
186793,True,False,False,False
186799,False,False,False,True
186885,False,False,False,True
186887,False,False,False,True
186903,False,False,False,True
186905,False,False,False,True
186918,False,False,False,True
186976,True,False,False,False
186986,True,False,False,False
187191,True,False,False,False
187192,False,False,False,True
187194,True,False,False,False
187214,False,False,False,True
187242,False,False,False,True
187258,True,False,False,False
187266,True,False,False,False
187268,True,False,False,False
187274,False,False,False,True
187293,True,False,False,False
187294,False,False,False,True
187395,True,False,False,False
187396,False,False,False,True
187420,False,False,False,True
187453,False,False,False,True
187462,False,False,True,False
187523,False,False,False,True
187541,False,False,False,True
187586,False,False,False,True
187601,False,False,False,True
187641,False,False,False,True
187677,True,False,False,False
187693,False,False,False,True
187750,False,False,False,True
187817,True,False,False,False
187818,False,False,True,False
187864,False,False,False,True
187880,False,False,False,True
187887,True,False,False,False
187890,True,False,False,False
187900,False,False,False,True
187941,False,False,True,False
187998,True,False,False,False
188021,False,False,False,True
188034,False,False,False,True
188067,True,False,False,False
188076,False,False,False,True
188106,False,False,False,True
188146,True,False,False,False
188147,False,False,False,True
188159,True,False,False,False
188253,True,False,False,False
188254,True,False,False,False
188340,True,False,False,False
188408,True,False,False,False
188422,False,False,False,True
188448,True,False,False,False
188460,True,False,False,False
188510,False,False,False,True
188521,False,False,False,True
188550,False,False,False,True
188551,False,False,False,True
188563,False,False,False,True
188590,False,False,False,True
188595,False,False,True,False
188649,True,False,False,False
188651,False,False,False,True
188765,True,False,False,False
188836,True,False,False,False
188837,True,False,False,False
188838,False,False,False,True
188840,True,False,False,False
188841,True,False,False,False
188851,False,False,False,True
188856,True,False,False,False
188871,True,False,False,False
188951,False,False,False,True
188959,True,False,False,False
189077,False,False,False,True
189081,True,False,False,False
189091,False,False,False,True
189098,True,False,False,False
189141,False,False,True,False
189168,False,False,False,True
189172,False,False,False,True
189178,False,False,False,True
189184,True,False,False,False
189188,True,False,False,False
189196,True,False,False,False
189226,True,False,False,False
189239,True,False,False,False
189242,True,False,False,False
189267,False,False,True,False
189292,True,False,False,False
189295,False,False,False,True
189322,False,False,False,True
189334,False,False,False,True
189341,False,False,False,True
189350,False,False,False,True
189360,False,False,False,True
189370,True,False,False,False
189377,False,False,False,True
189379,False,False,False,True
189393,True,False,False,False
189411,True,False,False,False
189440,False,False,False,True
189472,False,False,False,True
189473,False,False,False,True
189522,True,False,False,False
189523,True,False,False,False
189525,False,False,False,True
189535,True,False,False,False
189544,True,False,False,False
189548,True,False,False,False
189553,False,False,False,True
189555,False,False,True,False
189570,False,False,True,False
189613,False,False,False,True
189615,False,False,False,True
189616,False,False,False,True
189640,False,False,False,True
189651,False,False,False,True
189654,False,False,False,True
189660,False,False,False,True
189687,True,False,False,False
189691,False,False,False,True
189699,True,False,False,False
189702,False,False,False,True
189711,True,False,False,False
189713,False,False,False,True
189715,True,False,False,False
189760,False,False,False,True
189777,False,False,True,False
189833,False,False,False,True
189834,False,False,False,True
189850,True,False,False,False
189851,False,False,False,True
189856,False,False,False,True
189900,False,False,False,True
189909,False,False,False,True
189916,False,False,False,True
189923,True,False,False,False
189924,False,False,False,True
189935,True,False,False,False
189937,True,False,False,False
189944,False,False,False,True
189946,False,False,False,True
189947,True,False,False,False
189955,True,False,False,False
189959,True,False,False,False
189962,False,False,False,True
189968,False,False,False,True
189975,False,False,False,True
189983,False,False,False,True
189988,False,False,False,True
189994,False,False,False,True
190011,False,False,False,True
190067,False,False,False,True
190068,False,False,False,True
190074,False,False,False,True
190093,True,False,False,False
190097,False,False,False,True
190157,False,False,False,True
190167,False,False,False,True
190202,False,False,False,True
190229,True,False,False,False
190267,False,False,False,True
190299,False,False,False,True
190309,False,False,False,True
190322,True,False,False,False
190323,True,False,False,False
190335,True,False,False,False
190344,True,False,False,False
190351,False,False,False,True
190372,True,False,False,False
190380,False,False,True,False
190384,True,False,False,False
190406,True,False,False,False
190410,True,False,False,False
190411,True,False,False,False
190423,False,False,False,True
190442,True,False,False,False
190459,True,False,False,False
190494,False,False,False,True
190515,True,False,False,False
190557,True,False,False,False
190566,False,False,False,True
190615,True,False,False,False
190617,False,False,False,True
190646,True,False,False,False
190653,False,False,False,True
190664,False,False,False,True
190740,True,False,False,False
190768,True,False,False,False
190774,True,False,False,False
190787,True,False,False,False
190788,False,False,True,False
190790,True,False,False,False
190793,True,False,False,False
190796,True,False,False,False
190798,True,False,False,False
190799,False,False,False,True
190848,True,False,False,False
190858,True,False,False,False
190865,True,False,False,False
190866,True,False,False,False
190882,True,False,False,False
190883,True,False,False,False
190918,False,False,False,True
190926,True,False,False,False
190935,False,False,False,True
190949,False,False,False,True
190956,True,False,False,False
190969,False,False,False,True
190996,False,False,False,True
191003,False,False,False,True
191004,True,False,False,False
191005,True,False,False,False
191015,False,False,False,True
191016,False,False,False,True
191021,False,False,False,True
191024,False,False,False,True
191032,False,False,False,True
191035,False,False,False,True
191041,False,False,False,True
191049,False,False,False,True
191079,False,False,False,True
191110,True,False,False,False
191114,False,False,False,True
191132,False,False,False,True
191160,True,False,False,False
191164,True,False,False,False
191173,True,False,False,False
191174,False,False,True,False
191181,True,False,False,False
191190,False,False,False,True
191193,False,False,False,True
191289,False,False,False,True
191300,False,False,False,True
191344,False,False,False,True
191356,False,False,False,True
191360,True,False,False,False
191363,True,False,False,False
191442,True,False,False,False
191450,True,False,False,False
191481,True,False,False,False
191532,True,False,False,False
191623,False,False,False,True
191624,False,False,False,True
191644,False,False,False,True
191695,False,False,False,True
191696,False,False,False,True
191723,True,False,False,False
191788,False,False,False,True
191804,True,False,False,False
191823,False,False,False,True
191827,True,False,False,False
191856,False,False,True,False
191866,False,False,False,True
191904,False,False,False,True
191999,True,False,False,False
192018,False,False,False,True
192047,False,False,True,False
192049,False,False,False,True
192072,True,False,False,False
192086,True,False,False,False
192102,True,False,False,False
192103,True,False,False,False
192110,True,False,False,False
192121,True,False,False,False
192124,False,False,False,True
192152,False,False,False,True
192186,False,False,False,True
192189,True,False,False,False
192221,False,False,False,True
192239,True,False,False,False
192260,True,False,False,False
192268,True,False,False,False
192285,True,False,False,False
192291,True,False,False,False
192301,False,False,False,True
192308,True,False,False,False
192311,False,False,False,True
192314,True,False,False,False
192315,True,False,False,False
192324,False,False,False,True
192332,False,False,False,True
192334,False,False,False,True
192343,True,False,False,False
192344,True,False,False,False
192355,True,False,False,False
192381,False,False,False,True
192388,False,False,False,True
192417,True,False,False,False
192501,False,False,True,False
192550,False,False,True,False
192561,False,False,False,True
192566,True,False,False,False
192579,False,False,False,True
192634,False,False,False,True
192650,True,False,False,False
192680,False,False,False,True
192688,False,False,False,True
192689,True,False,False,False
192740,True,False,False,False
192757,True,False,False,False
192763,False,False,True,False
192769,True,False,False,False
192825,True,False,False,False
192826,False,False,False,True
192846,True,False,False,False
192850,False,False,False,True
192854,False,False,False,True
192857,False,False,False,True
192858,False,False,False,True
192860,False,False,False,True
192861,False,False,True,False
192863,False,False,False,True
192864,True,False,False,False
192866,False,False,False,True
192874,False,False,False,True
192884,False,False,False,True
192885,True,False,False,False
192927,False,False,False,True
192934,False,False,False,True
192941,True,False,False,False
192974,False,False,False,True
192975,False,False,False,True
192980,False,False,False,True
192983,False,False,False,True
192984,True,False,False,False
193015,True,False,False,False
193018,False,False,False,True
193022,False,False,False,True
193024,True,False,False,False
193027,False,False,False,True
193028,False,False,False,True
193029,True,False,False,False
193030,True,False,False,False
193031,False,False,False,True
193032,True,False,False,False
193040,False,False,False,True
193082,True,False,False,False
193094,True,False,False,False
193099,True,False,False,False
193101,False,False,False,True
193104,True,False,False,False
193108,False,False,False,True
193112,True,False,False,False
193113,False,False,False,True
193116,False,False,False,True
193120,False,False,False,True
193124,True,False,False,False
193126,True,False,False,False
193129,True,False,False,False
193147,True,False,False,False
193231,False,False,False,True
193235,False,False,False,True
193256,False,False,False,True
193279,False,False,False,True
193283,False,False,False,True
193284,False,False,False,True
193309,False,False,False,True
193312,False,False,False,True
193339,False,False,False,True
193360,False,False,True,False
193417,False,False,False,True
193419,False,False,False,True
193422,False,False,False,True
193425,True,False,False,False
193427,False,False,False,True
193444,False,False,False,True
193459,False,False,False,True
